1332583767.0,572.0,2.0,89.0,2573.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332583774.0,556.0,2.0,88.0,2014.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332583846.0,521.0,2.0,92.0,2037.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332583908.0,582.0,1.0,82.0,2086.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332583915.0,539.0,1.0,83.0,1867.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332583926.0,610.0,2.0,100.0,1794.0,2.0,6.0,81.0,1.0,1.0,191.0,3.2,2.0,1
1332641749.0,520.0,2.0,86.0,2442.0,2.0,5.8,91.0,1.0,1.0,354.0,4.5,2.0,1
1332643326.0,730.0,1.0,88.0,2801.0,2.0,5.9,89.0,1.0,1.0,28.0,5.9,2.0,1
1332646454.0,482.0,2.0,86.0,1905.0,2.0,5.8,90.0,1.0,1.0,23.0,4.0,2.0,1
1332767211.0,1718.0,2.0,82.0,38076.0,5.0,8.5,88.0,2.0,2.0,309.0,3.2,2.0,1
1332767318.0,504.0,2.0,83.0,2226.0,2.0,8.5,88.0,2.0,2.0,309.0,3.2,2.0,1
1332767323.0,1656.0,2.0,85.0,32483.0,6.0,8.5,88.0,2.0,2.0,309.0,3.2,2.0,1
1332767843.0,1698.0,2.0,87.0,40758.0,5.0,8.9,89.0,2.0,2.0,338.0,4.1,2.0,1
1332767881.0,2041.0,1.0,82.0,35308.0,6.0,8.9,89.0,2.0,2.0,338.0,4.1,2.0,1
1332767987.0,2109.0,2.0,83.0,23956.0,7.0,8.9,89.0,2.0,2.0,338.0,4.1,2.0,1
1332767993.0,541.0,1.0,79.0,2049.0,2.0,8.9,89.0,2.0,2.0,338.0,4.1,2.0,1
1332768034.0,518.0,2.0,89.0,2448.0,2.0,8.9,89.0,2.0,2.0,338.0,4.1,2.0,1
1332768633.0,516.0,2.0,85.0,2794.0,2.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768743.0,1744.0,2.0,86.0,38500.0,6.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768745.0,608.0,1.0,94.0,1912.0,2.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768757.0,923.0,2.0,90.0,2340.0,4.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768767.0,1961.0,1.0,80.0,31017.0,6.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768773.0,603.0,1.0,84.0,2231.0,2.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768796.0,573.0,2.0,86.0,3667.0,2.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768820.0,1683.0,2.0,81.0,36164.0,6.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332768848.0,581.0,1.0,87.0,2947.0,2.0,9.6,86.0,2.0,2.0,45.0,3.9,2.0,1
1332769617.0,626.0,1.0,82.0,2859.0,2.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769628.0,518.0,2.0,83.0,3184.0,2.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769710.0,602.0,2.0,80.0,2276.0,2.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769803.0,1652.0,2.0,90.0,43128.0,6.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769818.0,1729.0,2.0,87.0,30567.0,6.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769856.0,493.0,2.0,82.0,1806.0,2.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332769936.0,1022.0,2.0,82.0,11320.0,2.0,9.3,88.0,2.0,2.0,354.0,4.5,2.0,1
1332770107.0,545.0,1.0,94.0,2105.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770177.0,526.0,2.0,79.0,2764.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770265.0,591.0,2.0,88.0,2719.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770269.0,980.0,2.0,86.0,4152.0,4.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770278.0,585.0,1.0,85.0,2076.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770288.0,1631.0,2.0,86.0,27712.0,6.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770319.0,576.0,1.0,84.0,2058.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770385.0,2021.0,2.0,83.0,23758.0,5.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770531.0,541.0,2.0,80.0,2285.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770560.0,1690.0,2.0,81.0,19582.0,5.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770564.0,2039.0,2.0,88.0,28934.0,5.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770641.0,764.0,2.0,86.0,9944.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770688.0,1666.0,2.0,93.0,33299.0,5.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770693.0,2089.0,1.0,82.0,24086.0,6.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770695.0,517.0,1.0,84.0,2014.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770714.0,556.0,2.0,89.0,2563.0,2.0,9.4,88.0,2.0,2.0,354.0,6.7,2.0,1
1332770840.0,524.0,2.0,83.0,1808.0,2.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332770842.0,598.0,1.0,84.0,2789.0,2.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332770843.0,633.0,1.0,84.0,2733.0,2.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332770910.0,1674.0,2.0,82.0,22206.0,5.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332770939.0,523.0,2.0,79.0,3294.0,2.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332771018.0,1707.0,2.0,84.0,37642.0,6.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332771024.0,644.0,2.0,84.0,2434.0,2.0,9.5,87.0,2.0,2.0,349.0,3.1,2.0,1
1332771368.0,1728.0,2.0,83.0,36069.0,6.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771453.0,2121.0,2.0,79.0,38656.0,7.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771464.0,1732.0,2.0,82.0,22104.0,4.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771632.0,1770.0,2.0,83.0,22575.0,6.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771632.0,2090.0,1.0,81.0,15180.0,4.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771634.0,497.0,2.0,80.0,2361.0,2.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771670.0,538.0,2.0,83.0,2380.0,2.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771758.0,1951.0,1.0,82.0,35162.0,6.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771760.0,1702.0,1.0,81.0,19070.0,5.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771767.0,576.0,1.0,81.0,2685.0,2.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771771.0,551.0,1.0,85.0,2046.0,2.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771865.0,1724.0,2.0,87.0,20232.0,5.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771937.0,1765.0,2.0,82.0,36622.0,6.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332771958.0,1708.0,1.0,86.0,31810.0,6.0,9.3,88.0,2.0,2.0,343.0,5.8,2.0,1
1332772641.0,576.0,1.0,81.0,1951.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772696.0,561.0,1.0,79.0,1817.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772708.0,585.0,1.0,81.0,2079.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772821.0,1988.0,1.0,80.0,18000.0,4.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772867.0,511.0,2.0,90.0,2245.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772901.0,673.0,1.0,97.0,2758.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772905.0,1707.0,1.0,90.0,19416.0,6.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332772991.0,532.0,2.0,104.0,1890.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332773046.0,516.0,2.0,89.0,2196.0,2.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332773057.0,1976.0,1.0,86.0,21353.0,5.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332773141.0,1612.0,2.0,86.0,28092.0,6.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332773159.0,2052.0,1.0,84.0,37772.0,7.0,9.3,88.0,2.0,2.0,354.0,5.9,2.0,1
1332773280.0,1953.0,2.0,81.0,46826.0,7.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773311.0,1640.0,2.0,87.0,26583.0,5.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773524.0,606.0,1.0,97.0,1991.0,2.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773537.0,1652.0,1.0,88.0,22413.0,6.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773586.0,1684.0,2.0,86.0,32481.0,6.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773599.0,1763.0,2.0,84.0,24229.0,6.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773600.0,624.0,1.0,80.0,2170.0,2.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773608.0,539.0,2.0,90.0,2176.0,2.0,9.2,89.0,2.0,3.0,304.0,3.6,2.0,1
1332773705.0,1686.0,2.0,90.0,18778.0,5.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773784.0,555.0,1.0,82.0,1887.0,2.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773791.0,549.0,1.0,83.0,2375.0,2.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773798.0,2077.0,1.0,90.0,21718.0,4.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773808.0,2017.0,2.0,88.0,28266.0,5.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773831.0,1718.0,1.0,88.0,18041.0,5.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773836.0,607.0,1.0,81.0,2356.0,2.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332773964.0,1665.0,2.0,84.0,28043.0,5.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332774000.0,1746.0,2.0,82.0,31471.0,6.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332774199.0,1076.0,1.0,83.0,16384.0,3.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332774203.0,595.0,1.0,86.0,2065.0,2.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332774235.0,1696.0,2.0,82.0,21468.0,5.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332774331.0,619.0,1.0,96.0,2228.0,2.0,8.9,90.0,2.0,2.0,23.0,5.1,2.0,1
1332775012.0,543.0,2.0,87.0,2499.0,2.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775015.0,1667.0,2.0,88.0,17238.0,5.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775041.0,1730.0,2.0,86.0,17903.0,4.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775195.0,1723.0,2.0,85.0,35356.0,6.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775200.0,1680.0,2.0,84.0,20310.0,5.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775212.0,1727.0,2.0,87.0,23753.0,5.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775215.0,2057.0,2.0,85.0,18927.0,4.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775420.0,599.0,2.0,92.0,2705.0,2.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775426.0,557.0,2.0,89.0,2559.0,2.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775455.0,1702.0,1.0,79.0,12586.0,4.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775488.0,575.0,2.0,84.0,2751.0,2.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332775541.0,1645.0,2.0,86.0,17037.0,5.0,8.8,91.0,2.0,2.0,17.0,3.8,2.0,1
1332783345.0,1973.0,2.0,81.0,19529.0,4.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783356.0,1778.0,1.0,79.0,27139.0,6.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783357.0,1701.0,2.0,87.0,13600.0,5.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783361.0,1693.0,2.0,83.0,15125.0,5.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783591.0,1713.0,2.0,87.0,37258.0,6.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783650.0,589.0,1.0,79.0,2378.0,2.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332783650.0,2062.0,2.0,81.0,32875.0,6.0,7.9,94.0,2.0,2.0,259.0,3.8,2.0,1
1332785711.0,1682.0,2.0,89.0,36227.0,6.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332785881.0,2016.0,2.0,80.0,29619.0,6.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332785910.0,1701.0,2.0,88.0,38213.0,6.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332785968.0,1737.0,1.0,86.0,28325.0,6.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786077.0,2011.0,2.0,80.0,21136.0,4.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786208.0,1971.0,1.0,85.0,9716.0,5.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786208.0,741.0,2.0,85.0,4633.0,3.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786229.0,1691.0,1.0,82.0,29587.0,6.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786235.0,2053.0,1.0,82.0,19422.0,4.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332786241.0,1968.0,1.0,79.0,40224.0,7.0,8.1,94.0,2.0,2.0,298.0,3.8,2.0,1
1332793672.0,541.0,2.0,91.0,1878.0,2.0,8.1,95.0,1.0,1.0,293.0,3.1,2.0,1
1332793731.0,1211.0,2.0,92.0,2173.0,4.0,8.1,95.0,1.0,1.0,293.0,3.1,2.0,1
1332794852.0,1711.0,2.0,82.0,33766.0,6.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332794870.0,845.0,2.0,80.0,8529.0,3.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332794870.0,1937.0,1.0,80.0,10482.0,5.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332794870.0,334.0,2.0,80.0,2785.0,2.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332794909.0,517.0,1.0,92.0,1836.0,2.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332795019.0,2018.0,1.0,87.0,22566.0,5.0,8.1,95.0,1.0,1.0,186.0,3.1,2.0,1
1332796563.0,1689.0,1.0,89.0,24328.0,6.0,6.8,94.0,1.0,1.0,158.0,3.3,2.0,1
1332796843.0,610.0,2.0,80.0,3070.0,2.0,6.8,94.0,1.0,1.0,158.0,3.3,2.0,1
1332808469.0,2034.0,1.0,83.0,25678.0,6.0,6.0,95.0,1.0,1.0,186.0,3.4,2.0,1
1332808481.0,2033.0,1.0,90.0,23872.0,5.0,6.0,95.0,1.0,1.0,186.0,3.4,2.0,1
1332812068.0,1790.0,2.0,88.0,21920.0,5.0,6.0,94.0,1.0,1.0,186.0,3.1,2.0,1
1332813355.0,1791.0,1.0,89.0,18118.0,6.0,6.2,94.0,1.0,1.0,163.0,3.4,2.0,1
1332830795.0,561.0,1.0,92.0,2129.0,2.0,8.0,94.0,1.0,1.0,56.0,3.3,2.0,1
1332831017.0,537.0,2.0,108.0,2088.0,2.0,8.0,94.0,1.0,1.0,56.0,3.3,2.0,1
1332831033.0,522.0,2.0,112.0,2136.0,2.0,8.0,94.0,1.0,1.0,56.0,3.3,2.0,1
1332831085.0,1652.0,2.0,83.0,16954.0,5.0,8.0,94.0,1.0,1.0,56.0,3.3,2.0,1
1332832080.0,2004.0,2.0,87.0,18355.0,5.0,9.8,83.0,1.0,1.0,11.0,3.2,2.0,1
1332832295.0,1706.0,1.0,90.0,26287.0,5.0,9.8,83.0,1.0,1.0,11.0,3.2,2.0,1
1332832313.0,1750.0,2.0,88.0,18518.0,5.0,9.8,83.0,1.0,1.0,11.0,3.2,2.0,1
1332832524.0,1744.0,1.0,86.0,22911.0,6.0,9.8,82.0,1.0,1.0,11.0,5.2,2.0,1
1332832789.0,567.0,1.0,80.0,2147.0,2.0,9.8,82.0,1.0,1.0,11.0,5.2,2.0,1
1332832942.0,1697.0,2.0,87.0,38659.0,6.0,9.8,82.0,1.0,1.0,11.0,5.2,2.0,1
1332833024.0,519.0,2.0,93.0,1847.0,2.0,9.8,82.0,1.0,1.0,11.0,5.2,2.0,1
1332833833.0,1989.0,2.0,83.0,43385.0,7.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332833892.0,980.0,2.0,89.0,3135.0,4.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332833926.0,1717.0,2.0,92.0,16040.0,4.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834041.0,1777.0,2.0,80.0,23801.0,6.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834069.0,1749.0,2.0,86.0,37371.0,6.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834138.0,673.0,1.0,83.0,2476.0,2.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834289.0,1777.0,1.0,80.0,22772.0,5.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834298.0,1718.0,2.0,86.0,22853.0,4.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
1332834344.0,590.0,2.0,99.0,2083.0,2.0,9.9,81.0,1.0,1.0,349.0,3.5,2.0,1
